Order Date,Sales
2016-08-23,22.608
2016-08-26,186.54
2016-08-26,447.84
2016-08-26,1603.1360000000002
2016-08-26,1024.716
2016-08-27,244.61499999999998
2016-08-28,156.37279999999998
2016-08-29,241.92
2016-08-29,163.88
2016-08-30,786.744
2016-08-30,47.04
2016-09-01,191.82
2016-09-02,39.98
2016-09-02,568.7280000000001
2016-09-02,94.67999999999999
2016-09-02,84.272
2016-09-02,215.976
2016-09-02,472.51800000000003
2016-09-03,83.952
2016-09-03,14.76
2016-09-03,198.744
2016-09-03,344.94
2016-09-04,63.94
2016-09-04,24.27
2016-09-04,42.599999999999994
2016-09-05,58.248000000000005
2016-09-05,887.2709999999998
2016-09-05,242.94
2016-09-05,21.204000000000004
2016-09-05,1652.94
2016-09-05,12.22
2016-09-05,85.246
2016-09-05,82.80000000000001
2016-09-05,71.246
2016-09-05,347.802
2016-09-06,722.3520000000001
2016-09-08,43.13
2016-09-08,146.04000000000002
2016-09-08,14.136000000000003
2016-09-08,173.94
2016-09-08,2396.2655999999997
2016-09-08,601.47
2016-09-09,15.008000000000003
2016-09-10,300.93
2016-09-12,466.76800000000003
2016-09-12,1059.12
2016-09-12,83.13600000000001
2016-09-12,40.48
2016-09-12,15.136000000000003
2016-09-12,15.232
2016-09-13,1336.4399999999998
2016-09-15,1128.3899999999999
2016-09-16,273.666
2016-09-16,121.78
2016-09-17,109.48
2016-09-17,191.82
2016-09-17,14.82
2016-09-17,113.88800000000002
2016-09-18,350.98
2016-09-18,99.372
2016-09-18,5.352
2016-09-18,383.438
2016-09-18,631.782
2016-09-18,60.72
2016-09-18,801.5680000000001
2016-09-18,885.528
2016-09-19,25.632
2016-09-19,872.32
2016-09-19,701.372
2016-09-20,163.88
2016-09-20,17.088
2016-09-20,98.392
2016-09-22,13.28
2016-09-22,18.96
2016-09-22,68.43200000000002
2016-09-23,184.752
2016-09-23,532.7040000000001
2016-09-23,368.96999999999997
2016-09-23,28.0
2016-09-24,127.94999999999999
2016-09-24,155.37199999999999
2016-09-24,21.44
2016-09-24,63.2
2016-09-24,563.24
2016-09-25,483.13599999999997
2016-09-25,393.165
2016-09-25,477.666
2016-09-25,201.96
2016-09-25,68.64
2016-09-26,747.558
2016-09-26,454.965
2016-09-26,424.9574999999999
2016-09-27,956.6647999999999
2016-09-30,523.92
2016-10-01,41.849999999999994
2016-10-01,194.848
2016-10-01,330.588
2016-10-03,599.292
2016-10-03,38.08
2016-10-03,915.1360000000001
2016-10-04,239.37199999999996
2016-10-04,11.568000000000001
2016-10-08,51.712
2016-10-09,169.568
2016-10-09,332.83200000000005
2016-10-10,14.0
2016-10-10,120.78399999999999
2016-10-10,90.882
2016-10-13,43.120000000000005
2016-10-13,139.92
2016-10-13,727.45
2016-10-13,24.96
2016-10-13,82.26
2016-10-14,102.59200000000001
2016-10-16,142.182
2016-10-17,120.666
2016-10-17,120.98
2016-10-18,307.92
2016-10-20,56.686
2016-10-20,387.136
2016-10-20,61.1
2016-10-21,661.176
2016-10-21,19.96
2016-10-21,242.13600000000002
2016-10-21,1043.92
2016-10-21,45.568000000000005
2016-10-22,31.400000000000002
2016-10-22,101.94
2016-10-22,39.92
2016-10-23,16.156
2016-10-27,290.98
2016-10-27,427.644
2016-10-27,40.2
2016-10-28,165.048
2016-10-28,756.8000000000001
2016-10-28,47.952000000000005
2016-10-28,77.6
2016-10-28,63.967999999999996
2016-10-29,67.0
2016-10-31,368.96999999999997
2016-10-31,1403.9200000000003
2016-10-31,492.835
2016-11-03,217.58400000000003
2016-11-03,470.155
2016-11-03,842.94
2016-11-03,24.1
2016-11-04,11.376000000000001
2016-11-04,209.88
2016-11-04,50.496
2016-11-04,38.29
2016-11-04,104.78399999999999
2016-11-04,66.11200000000001
2016-11-04,876.3000000000001
2016-11-04,650.3520000000001
2016-11-05,956.6647999999999
2016-11-05,863.1279999999999
2016-11-05,756.8000000000001
2016-11-05,273.96
2016-11-05,113.88800000000002
2016-11-06,207.98400000000004
2016-11-06,35.568000000000005
2016-11-06,238.56
2016-11-06,81.424
2016-11-07,44.46000000000001
2016-11-07,14.82
2016-11-07,1603.1360000000002
2016-11-08,731.9399999999999
2016-11-08,261.96
2016-11-10,467.46
2016-11-10,148.288
2016-11-10,9.98
2016-11-10,341.96
2016-11-10,37.3
2016-11-11,6.96
2016-11-11,245.64600000000002
2016-11-11,41.96
2016-11-11,451.15199999999993
2016-11-11,2678.94
2016-11-11,47.992
2016-11-12,449.372
2016-11-12,1537.0739999999998
2016-11-12,1474.8020000000001
2016-11-12,22.752000000000002
2016-11-12,674.3520000000001
2016-11-13,4.18
2016-11-13,19.54
2016-11-13,30.36
2016-11-14,19.92
2016-11-14,380.05799999999994
2016-11-14,48.576
2016-11-14,408.006
2016-11-15,630.024
2016-11-18,301.96
2016-11-18,255.108
2016-11-19,31.96
2016-11-19,2.3280000000000003
2016-11-20,86.97
2016-11-20,289.568
2016-11-20,7.068
2016-11-20,318.43
2016-11-21,77.952
2016-11-21,127.554
2016-11-21,113.56800000000001
2016-11-21,195.136
2016-11-22,39.88
2016-11-23,70.44800000000001
2016-11-23,14.368000000000002
2016-11-24,9.94
2016-11-24,82.26
2016-11-24,207.76
2016-11-24,339.9200000000001
2016-11-24,1684.7520000000002
2016-11-25,194.35200000000003
2016-11-25,1568.61
2016-11-26,313.176
2016-11-26,595.38
2016-11-26,3406.664
2016-11-27,31.56
2016-11-27,331.0230000000001
2016-11-28,347.802
2016-11-28,182.67000000000002
2016-11-29,242.17600000000004
2016-11-30,389.97
2016-12-01,172.5
2016-12-01,16.74
2016-12-01,366.00899999999996
2016-12-01,17.31
2016-12-01,751.92
2016-12-01,248.43
2016-12-01,111.15
2016-12-01,85.246
2016-12-01,31.96
2016-12-02,781.8639999999999
2016-12-02,72.42
2016-12-02,14.52
2016-12-03,268.704
2016-12-03,29.98
2016-12-03,542.646
2016-12-03,581.96
2016-12-03,111.89999999999999
2016-12-03,400.032
2016-12-03,205.666
2016-12-04,113.78999999999999
2016-12-05,13.4
2016-12-05,191.82
2016-12-05,81.94
2016-12-05,1951.84
2016-12-08,405.85999999999996
2016-12-08,190.92
2016-12-08,1421.6640000000002
2016-12-08,680.01
2016-12-09,79.97399999999999
2016-12-09,1056.86
2016-12-10,1424.9
2016-12-10,321.568
2016-12-11,363.92
2016-12-11,14.8
2016-12-11,892.1360000000001
2016-12-11,403.92
2016-12-11,328.59000000000003
2016-12-11,458.42999999999995
2016-12-12,60.35
2016-12-12,383.64
2016-12-12,33.48
2016-12-13,1114.272
2016-12-14,133.38
2016-12-14,396.92
2016-12-14,81.424
2016-12-15,14.76
2016-12-15,1652.94
2016-12-15,564.1949999999999
2016-12-16,563.92
2016-12-17,2003.52
2016-12-18,563.9399999999999
2016-12-18,377.45
2016-12-18,183.84
2016-12-18,18.84
2016-12-18,39.92
2016-12-19,455.97
2016-12-19,303.92
2016-12-20,18.92
2016-12-22,22.784000000000002
2016-12-22,41.96
2016-12-22,842.72
2016-12-22,11.840000000000002
2016-12-23,572.76
2016-12-23,2.3280000000000003
2016-12-23,286.38
2016-12-23,141.37199999999999
2016-12-24,799.5600000000001
2016-12-24,43.96
2016-12-25,343.84999999999997
2016-12-25,47.968
2016-12-25,35.445
2016-12-25,698.3520000000001
2016-12-25,1747.25
2016-12-25,2563.056
2016-12-25,866.646
2016-12-25,313.176
2016-12-25,21.12
2016-12-26,902.712
2016-12-26,212.94
2016-12-26,146.352
2016-12-27,845.4879999999999
2016-12-29,754.4499999999999
2016-12-29,70.56
2016-12-30,170.78599999999997
2017-01-01,474.43
2017-01-01,310.74399999999997
2017-01-01,141.42
2017-01-01,48.896
2017-01-02,913.4300000000001
2017-01-08,892.98
2017-01-12,37.68
2017-01-13,212.94
2017-01-14,18.96
2017-01-16,399.672
2017-01-16,27.92
2017-01-16,302.67
2017-01-19,31.968000000000004
2017-01-19,887.2709999999998
2017-01-20,207.84600000000003
2017-01-21,84.98
2017-01-23,210.98
2017-01-26,62.72
2017-01-28,37.74
2017-01-29,14.91
2017-01-30,34.580000000000005
2017-01-30,69.375
2017-01-30,419.13599999999997
2017-01-30,120.78399999999999
2017-02-02,210.58
2017-02-02,86.26
2017-02-03,22.200000000000003
2017-02-06,240.78400000000002
2017-02-06,359.96999999999997
2017-02-09,3.9840000000000004
2017-02-09,21.12
2017-02-10,203.98299999999998
2017-02-11,963.1360000000001
2017-02-11,147.568
2017-02-13,107.53
2017-02-16,7.692
2017-02-16,600.558
2017-02-17,480.96
2017-02-17,30.144000000000002
2017-02-17,89.06639999999999
2017-02-17,455.97
2017-02-17,899.43
2017-02-19,44.67
2017-02-20,68.704
2017-02-20,22.23
2017-02-20,386.91
2017-02-25,231.92000000000002
2017-02-25,196.784
2017-02-26,892.224
2017-02-26,91.96
2017-03-02,441.96
2017-03-03,170.35200000000003
2017-03-03,399.672
2017-03-03,180.98
2017-03-04,103.50000000000001
2017-03-06,71.97
2017-03-10,43.87200000000001
2017-03-10,6.696
2017-03-10,933.408
2017-03-11,154.764
2017-03-11,26.72
2017-03-13,89.768
2017-03-16,51.264
2017-03-18,82.524
2017-03-19,697.16
2017-03-19,30.93
2017-03-20,2.91
2017-03-21,22.14
2017-03-21,1805.88
2017-03-23,211.84
2017-03-24,271.764
2017-03-24,207.84600000000003
2017-03-25,1526.5600000000002
2017-03-25,90.99
2017-03-25,368.96999999999997
2017-03-26,60.84
2017-03-26,257.568
2017-03-27,1023.3319999999999
2017-03-27,600.558
2017-03-27,211.24599999999998
2017-03-27,292.1
2017-03-27,15.008000000000003
2017-03-28,21.560000000000002
2017-03-28,26.48
2017-03-30,94.2
2017-03-31,205.33279999999996
2017-03-31,61.0
2017-03-31,29.78
2017-04-01,218.35200000000003
2017-04-01,127.94999999999999
2017-04-01,482.664
2017-04-02,25.11
2017-04-02,411.8
2017-04-03,25.472
2017-04-07,233.86
2017-04-07,620.6145000000001
2017-04-07,258.072
2017-04-08,273.96
2017-04-08,306.9
2017-04-08,56.28
2017-04-10,36.672
2017-04-10,12.320000000000002
2017-04-13,436.70400000000006
2017-04-14,74.45
2017-04-14,242.35200000000003
2017-04-14,198.27200000000002
2017-04-15,196.45
2017-04-16,102.833
2017-04-17,218.35200000000003
2017-04-17,60.312
2017-04-20,42.40800000000001
2017-04-20,51.967999999999996
2017-04-20,317.058
2017-04-20,14.560000000000002
2017-04-20,44.400000000000006
2017-04-21,908.82
2017-04-21,162.60000000000002
2017-04-22,254.35200000000003
2017-04-22,18.28
2017-04-23,77.952
2017-04-23,66.36
2017-04-23,387.136
2017-04-23,11.664000000000001
2017-04-23,24.14
2017-04-25,344.98099999999994
2017-04-26,1.988
2017-04-27,220.26559999999998
2017-04-27,139.58
2017-04-29,1048.35
2017-04-30,23.680000000000003
2017-04-30,220.704
2017-04-30,64.96
2017-05-01,2803.92
2017-05-01,933.2620000000001
2017-05-01,314.352
2017-05-02,129.93
2017-05-03,32.448
2017-05-03,373.4699999999999
2017-05-04,300.904
2017-05-05,89.99100000000001
2017-05-06,623.4648
2017-05-07,1458.65
2017-05-07,26.64
2017-05-07,476.8
2017-05-08,47.992
2017-05-08,128.058
2017-05-09,286.85
2017-05-09,207.0
2017-05-11,7.9959999999999996
2017-05-11,209.979
2017-05-12,42.85
2017-05-12,285.48
2017-05-13,458.42999999999995
2017-05-14,899.43
2017-05-14,18.28
2017-05-14,261.96
2017-05-15,42.624
2017-05-15,39.96
2017-05-15,220.96
2017-05-18,302.94
2017-05-18,22.608
2017-05-18,14.56
2017-05-18,1.8920000000000003
2017-05-19,1628.82
2017-05-19,681.4080000000001
2017-05-19,314.352
2017-05-20,518.272
2017-05-20,6.98
2017-05-21,520.0500000000001
2017-05-22,181.986
2017-05-23,171.288
2017-05-25,18.84
2017-05-27,477.29999999999995
2017-05-27,35.0
2017-05-28,27.46
2017-05-28,301.96
2017-05-28,115.96
2017-05-28,247.44
2017-05-28,106.869
2017-05-29,65.424
2017-05-29,6.24
2017-05-30,8.01
2017-05-30,204.66639999999998
2017-05-30,241.96
2017-05-30,13.591999999999999
2017-06-01,1925.88
2017-06-03,241.56799999999998
2017-06-03,35.168000000000006
2017-06-03,384.768
2017-06-04,31.983999999999998
2017-06-04,30.336000000000006
2017-06-06,4.95
2017-06-08,1497.666
2017-06-09,108.925
2017-06-09,23.976000000000003
2017-06-10,514.165
2017-06-11,280.79200000000003
2017-06-11,174.42000000000002
2017-06-12,452.93999999999994
2017-06-12,17.088
2017-06-12,8.856
2017-06-12,858.24
2017-06-13,470.30199999999996
2017-06-13,291.136
2017-06-15,77.72800000000001
2017-06-15,698.3520000000001
2017-06-15,120.96
2017-06-15,31.168000000000003
2017-06-16,301.96
2017-06-16,1212.96
2017-06-17,155.25
2017-06-18,917.9234999999999
2017-06-19,457.4849999999999
2017-06-19,50.32
2017-06-19,760.1159999999999
2017-06-19,38.784000000000006
2017-06-21,17.92
2017-06-22,487.96
2017-06-24,276.69
2017-06-24,172.764
2017-06-25,871.4
2017-06-25,400.78400000000005
2017-06-26,273.552
2017-06-26,526.45
2017-06-27,126.30000000000001
2017-06-27,191.64600000000002
2017-06-29,638.82
2017-06-29,25.16
2017-06-29,307.314
2017-06-29,409.9992
2017-06-30,22.23
2017-06-30,14.224000000000002
2017-06-30,435.999
2017-06-30,19.52
2017-06-30,569.058
2017-06-30,1044.6299999999999
2017-07-03,215.148
2017-07-03,102.3
2017-07-03,545.85
2017-07-03,129.39000000000001
2017-07-03,23.99
2017-07-05,332.028
2017-07-06,122.13600000000001
2017-07-06,239.24
2017-07-07,87.21000000000001
2017-07-08,83.92
2017-07-08,15.84
2017-07-08,145.9
2017-07-08,39.98
2017-07-08,198.46
2017-07-09,526.45
2017-07-10,18.84
2017-07-13,91.00800000000001
2017-07-14,396.9200000000001
2017-07-14,18.84
2017-07-14,276.69
2017-07-15,310.44300000000004
2017-07-15,664.146
2017-07-15,872.94
2017-07-16,242.35200000000003
2017-07-16,71.37199999999999
2017-07-17,39.08
2017-07-17,7.904000000000001
2017-07-17,1194.165
2017-07-18,198.744
2017-07-18,161.568
2017-07-18,801.5999999999999
2017-07-18,311.97600000000006
2017-07-20,183.92
2017-07-20,8.792
2017-07-20,182.94
2017-07-20,163.764
2017-07-21,302.94
2017-07-21,124.404
2017-07-21,225.29600000000002
2017-07-21,8.8
2017-07-22,526.3439999999999
2017-07-25,20.096000000000004
2017-07-25,138.588
2017-07-25,298.116
2017-07-26,362.352
2017-07-27,14.89
2017-07-27,91.03200000000001
2017-07-27,23.88
2017-07-27,194.848
2017-07-29,115.96
2017-07-29,302.67
2017-07-31,36.96
2017-08-03,123.96000000000001
2017-08-03,183.37199999999999
2017-08-06,145.74
2017-08-06,15.4
2017-08-07,51.75
2017-08-07,207.18400000000003
2017-08-10,121.3
2017-08-12,1779.9
2017-08-12,54.92
2017-08-13,423.64799999999997
2017-08-13,31.983999999999998
2017-08-14,418.29599999999994
2017-08-17,74.592
2017-08-17,16.784000000000002
2017-08-17,4416.174
2017-08-17,462.564
2017-08-18,88.02
2017-08-18,65.94
2017-08-18,9.94
2017-08-18,40.48
2017-08-21,22.752000000000002
2017-08-21,866.4
2017-08-21,388.70400000000006
2017-08-21,91.92
2017-08-21,129.92
2017-08-21,25.16
2017-08-21,568.7280000000001
2017-08-22,210.008
2017-08-22,314.532
2017-08-23,2.7840000000000003
2017-08-25,130.98
2017-08-26,64.96
2017-08-27,198.46
2017-08-27,230.28000000000003
2017-08-27,1488.4239999999998
2017-08-27,120.57600000000001
2017-08-28,1137.75
2017-08-29,148.02
2017-08-31,569.5680000000001
2017-09-01,114.9
2017-09-01,498.26000000000005
2017-09-01,283.56
2017-09-02,15.072000000000003
2017-09-02,11.54
2017-09-02,236.52800000000002
2017-09-02,511.5
2017-09-02,254.52599999999998
2017-09-02,1282.41
2017-09-02,215.976
2017-09-03,90.801
2017-09-03,239.66599999999997
2017-09-03,108.40000000000002
2017-09-03,181.764
2017-09-04,97.18400000000001
2017-09-04,1478.272
2017-09-04,1322.352
2017-09-04,825.174
2017-09-07,19.76
2017-09-07,25.16
2017-09-07,47.94
2017-09-07,135.29999999999998
2017-09-07,161.568
2017-09-07,80.96
2017-09-08,765.625
2017-09-08,21.184
2017-09-08,213.42999999999995
2017-09-09,66.11200000000001
2017-09-09,243.92
2017-09-09,14.136
2017-09-09,17.024
2017-09-09,141.37199999999999
2017-09-10,362.352
2017-09-11,32.36
2017-09-11,177.568
2017-09-11,512.19
2017-09-11,2054.2720000000004
2017-09-11,34.504000000000005
2017-09-12,8.36
2017-09-14,127.93599999999999
2017-09-14,113.372
2017-09-14,589.41
2017-09-15,300.904
2017-09-15,218.35200000000003
2017-09-15,782.94
2017-09-15,184.752
2017-09-15,512.96
2017-09-15,529.9
2017-09-15,47.400000000000006
2017-09-15,35.56
2017-09-16,22.512000000000004
2017-09-17,723.92
2017-09-17,318.43
2017-09-17,1292.94
2017-09-18,20.32
2017-09-18,9.82
2017-09-19,72.58800000000001
2017-09-19,409.216
2017-09-20,272.646
2017-09-20,80.991
2017-09-20,2254.41
2017-09-20,2888.1270000000004
2017-09-22,12.07
2017-09-22,241.96
2017-09-23,594.816
2017-09-23,180.58800000000005
2017-09-23,29.328000000000003
2017-09-24,199.8
2017-09-24,520.4639999999999
2017-09-24,603.92
2017-09-24,103.05599999999998
2017-09-25,47.12
2017-09-25,488.646
2017-09-25,269.96999999999997
2017-09-26,9.24
2017-09-26,419.13599999999997
2017-09-28,9.24
2017-09-28,32.776
2017-09-29,63.686
2017-09-29,344.22
2017-09-29,21.248
2017-09-29,51.75
2017-09-29,72.784
2017-10-01,108.608
2017-10-01,451.15199999999993
2017-10-02,11.808
2017-10-02,17.46
2017-10-02,217.764
2017-10-02,9.656
2017-10-02,10.16
2017-10-02,2314.116
2017-10-02,157.74
2017-10-02,19.76
2017-10-03,83.92
2017-10-03,171.288
2017-10-04,19.98
2017-10-05,72.9
2017-10-05,206.35200000000003
2017-10-05,435.16800000000006
2017-10-05,221.382
2017-10-06,41.96
2017-10-07,307.666
2017-10-07,154.764
2017-10-08,145.764
2017-10-09,254.058
2017-10-09,66.645
2017-10-09,314.352
2017-10-09,45.888000000000005
2017-10-09,652.45
2017-10-10,239.358
2017-10-12,254.60399999999998
2017-10-12,673.3439999999999
2017-10-12,40.48
2017-10-12,2154.9
2017-10-13,10.476
2017-10-13,1504.52
2017-10-14,9.46
2017-10-15,510.24
2017-10-15,22.72
2017-10-16,547.3000000000001
2017-10-16,1875.258
2017-10-19,30.56
2017-10-19,24.368000000000002
2017-10-19,56.56
2017-10-19,328.39919999999995
2017-10-19,91.275
2017-10-20,43.93600000000001
2017-10-20,284.364
2017-10-21,262.11
2017-10-21,683.9520000000001
2017-10-21,45.696
2017-10-21,478.48
2017-10-22,579.136
2017-10-22,248.98
2017-10-22,177.225
2017-10-23,637.896
2017-10-23,210.68
2017-10-23,69.08
2017-10-23,35.0
2017-10-23,240.744
2017-10-24,517.4050000000001
2017-10-26,356.85
2017-10-27,189.57600000000002
2017-10-27,556.665
2017-10-28,77.952
2017-10-30,199.98
2017-10-30,614.272
2017-10-30,7.168000000000001
2017-10-30,71.992
2017-10-30,16.192
2017-10-30,9.64
2017-10-30,251.00599999999997
2017-10-30,33.94
2017-10-30,97.568
2017-11-01,2665.62
2017-11-02,975.92
2017-11-02,155.37199999999999
2017-11-02,3.312
2017-11-02,25.02
2017-11-03,1673.1839999999997
2017-11-03,307.136
2017-11-03,486.36800000000005
2017-11-03,41.37
2017-11-03,15.991999999999999
2017-11-04,523.764
2017-11-05,166.5
2017-11-05,128.12400000000002
2017-11-05,101.4
2017-11-06,8.73
2017-11-06,127.372
2017-11-06,2036.8600000000001
2017-11-06,30.560000000000002
2017-11-06,449.56800000000004
2017-11-06,28.272000000000006
2017-11-07,272.96999999999997
2017-11-07,350.352
2017-11-08,274.20000000000005
2017-11-09,96.53
2017-11-09,523.392
2017-11-09,47.12
2017-11-09,215.976
2017-11-10,899.1360000000001
2017-11-10,341.96
2017-11-10,241.42399999999998
2017-11-11,34.92
2017-11-11,88.92000000000002
2017-11-12,22.848
2017-11-12,113.56800000000001
2017-11-12,113.88800000000002
2017-11-13,154.95
2017-11-13,2404.704
2017-11-13,205.99919999999997
2017-11-14,321.568
2017-11-15,339.136
2017-11-15,220.064
2017-11-16,17.31
2017-11-16,139.92
2017-11-16,12.419999999999998
2017-11-16,119.94
2017-11-17,327.73279999999994
2017-11-17,187.76
2017-11-18,127.38599999999998
2017-11-18,19.76
2017-11-18,5.82
2017-11-19,821.8799999999999
2017-11-19,79.97399999999999
2017-11-19,18.7
2017-11-19,718.1159999999999
2017-11-19,233.058
2017-11-19,305.312
2017-11-19,191.058
2017-11-19,15.991999999999999
2017-11-19,219.07500000000002
2017-11-20,27.58
2017-11-20,183.96800000000002
2017-11-20,77.6
2017-11-20,4.656000000000001
2017-11-20,209.56799999999998
2017-11-20,42.599999999999994
2017-11-20,283.92
2017-11-20,50.97
2017-11-21,27.42
2017-11-21,70.98
2017-11-23,6.464
2017-11-23,28.4
2017-11-23,24.048000000000002
2017-11-23,127.785
2017-11-24,977.292
2017-11-24,321.568
2017-11-24,71.08800000000001
2017-11-24,364.08000000000004
2017-11-25,723.92
2017-11-25,853.9299999999998
2017-11-25,359.49899999999997
2017-11-25,701.96
2017-11-26,135.29999999999998
2017-11-26,257.94
2017-11-26,27.46
2017-11-26,126.30000000000001
2017-11-26,828.5999999999999
2017-11-27,18.84
2017-11-27,46.94
2017-11-28,20.9
2017-11-28,1049.2
2017-11-28,1007.2320000000001
2017-11-28,516.488
2017-11-28,2065.32
2017-11-29,390.368
2017-11-29,101.52000000000001
2017-11-30,25.83
2017-11-30,1781.6819999999998
2017-11-30,1242.8999999999999
2017-11-30,1079.316
2017-12-01,70.67999999999999
2017-12-01,141.96
2017-12-01,398.972
2017-12-01,79.12
2017-12-01,317.058
2017-12-01,897.1500000000001
2017-12-01,7.712000000000001
2017-12-01,629.64
2017-12-02,906.6800000000001
2017-12-02,508.70400000000006
2017-12-02,242.35200000000003
2017-12-02,8.752
2017-12-02,1159.056
2017-12-02,701.96
2017-12-03,521.96
2017-12-03,13.591999999999999
2017-12-03,16.192
2017-12-03,16.72
2017-12-03,23.376
2017-12-04,11.352000000000002
2017-12-04,12.99
2017-12-04,54.768
2017-12-04,239.95999999999998
2017-12-04,182.22
2017-12-04,188.55199999999996
2017-12-04,302.94
2017-12-05,199.89999999999998
2017-12-05,20.94
2017-12-05,58.68
2017-12-05,41.96
2017-12-07,82.38
2017-12-08,113.56800000000001
2017-12-08,128.9
2017-12-08,459.92
2017-12-08,1336.829
2017-12-08,215.544
2017-12-08,1004.0239999999999
2017-12-08,109.48
2017-12-09,896.328
2017-12-09,9.708
2017-12-09,148.257
2017-12-09,872.94
2017-12-10,14.76
2017-12-10,19.104
2017-12-10,310.88000000000005
2017-12-10,87.92
2017-12-10,1669.6
2017-12-11,77.72000000000001
2017-12-11,520.4639999999999
2017-12-11,721.8750000000001
2017-12-11,64.784
2017-12-11,63.686
2017-12-13,201.04
2017-12-13,287.976
2017-12-14,56.328
2017-12-14,266.35200000000003
2017-12-14,2.032
2017-12-14,974.9879999999998
2017-12-14,26.25
2017-12-14,526.582
2017-12-15,22.77
2017-12-16,81.568
2017-12-16,97.18400000000001
2017-12-16,18.96
2017-12-17,124.36
2017-12-17,504.90000000000003
2017-12-18,119.83299999999998
2017-12-18,18.96
2017-12-18,99.94999999999999
2017-12-18,1141.9379999999999
2017-12-19,102.01800000000001
2017-12-19,13.360000000000001
2017-12-21,15.92
2017-12-22,607.52
2017-12-22,934.9559999999999
2017-12-22,182.55
2017-12-22,141.96
2017-12-22,220.98
2017-12-22,1586.6899999999998
2017-12-22,411.8
2017-12-23,72.704
2017-12-23,27.46
2017-12-23,181.95
2017-12-24,271.764
2017-12-24,8.544
2017-12-24,842.3760000000001
2017-12-24,232.88
2017-12-24,37.93
2017-12-25,191.984
2017-12-25,41.96
2017-12-25,273.06
2017-12-25,21.0
2017-12-25,304.45
2017-12-28,7.968
2017-12-28,113.372
2017-12-28,2.9600000000000004
2017-12-28,340.70400000000006
2017-12-28,78.85279999999999
2017-12-28,7.4
2017-12-29,393.568
2017-12-29,68.46
2017-12-29,258.75
2017-12-29,1207.84
2017-12-29,101.12
2017-12-29,300.98
2017-12-30,323.136
